"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","2","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Sun Jan 16 03:59:01 GMT 2022","Sun Jan 16 03:59:01 GMT 2022","6","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Sun Jan 16 03:59:01 GMT 2022","Sun Jan 16 03:59:01 GMT 2022","17","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Sun Jan 16 03:58:57 GMT 2022","Sun Jan 16 03:58:57 GMT 2022","23","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","2","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","0","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","0","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Sun Jan 16 03:58:55 GMT 2022","Sun Jan 16 03:58:57 GMT 2022","1853","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Sun Jan 16 03:58:49 GMT 2022","Sun Jan 16 03:58:51 GMT 2022","2040","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","1","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Sun Jan 16 03:58:51 GMT 2022","Sun Jan 16 03:58:53 GMT 2022","1923","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","3","","Main window","","Main window","successful login","successful login",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","2","","Main window","","Main window","initial login page","initial login page",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","4","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Sun Jan 16 03:58:45 GMT 2022","Sun Jan 16 03:58:47 GMT 2022","2062","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Sun Jan 16 03:58:29 GMT 2022","Sun Jan 16 03:58:29 GMT 2022","18","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","3","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","2","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Sun Jan 16 03:57:24 GMT 2022","Sun Jan 16 03:57:24 GMT 2022","2","","EmailList","","EmailList","selection","selection",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Sun Jan 16 03:57:23 GMT 2022","Sun Jan 16 03:57:23 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Sun Jan 16 03:59:02 GMT 2022","Sun Jan 16 03:59:02 GMT 2022","77","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
