"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","24","","App","","App","initial render","initial render",""
"passed","Mon Jan 17 22:09:52 GMT 2022","Mon Jan 17 22:09:55 GMT 2022","2260","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","4","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","2","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Mon Jan 17 22:09:27 GMT 2022","Mon Jan 17 22:09:27 GMT 2022","41","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Mon Jan 17 22:09:27 GMT 2022","Mon Jan 17 22:09:45 GMT 2022","18114","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","5","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","6","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Mon Jan 17 22:14:06 GMT 2022","Mon Jan 17 22:14:06 GMT 2022","630","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Mon Jan 17 22:14:05 GMT 2022","Mon Jan 17 22:14:05 GMT 2022","366","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","2","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Mon Jan 17 22:14:06 GMT 2022","Mon Jan 17 22:14:07 GMT 2022","659","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 22:13:59 GMT 2022","Mon Jan 17 22:14:05 GMT 2022","5702","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","14","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Mon Jan 17 22:13:58 GMT 2022","Mon Jan 17 22:13:59 GMT 2022","1261","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Mon Jan 17 22:10:05 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","801","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:09:55 GMT 2022","Mon Jan 17 22:09:57 GMT 2022","2167","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","11","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","6","","App","","App","opening editor","opening editor",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","3","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","13","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","5","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","2","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Mon Jan 17 22:14:05 GMT 2022","Mon Jan 17 22:14:06 GMT 2022","432","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","5","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 22:09:59 GMT 2022","Mon Jan 17 22:09:59 GMT 2022","15","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","5","","App","","App","selecting email","selecting email",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","65","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:08:08 GMT 2022","Mon Jan 17 22:08:08 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","3","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","5","","Main window","","Main window","successful login","successful login",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","129","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Mon Jan 17 22:09:50 GMT 2022","Mon Jan 17 22:09:52 GMT 2022","2272","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Mon Jan 17 22:10:06 GMT 2022","Mon Jan 17 22:10:06 GMT 2022","26","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:08:09 GMT 2022","Mon Jan 17 22:08:09 GMT 2022","4","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Mon Jan 17 22:13:55 GMT 2022","Mon Jan 17 22:13:58 GMT 2022","3057","","e2e/app.spec.js","","","","Empty new user",""
"passed","Mon Jan 17 22:09:48 GMT 2022","Mon Jan 17 22:09:50 GMT 2022","2263","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Mon Jan 17 22:09:27 GMT 2022","Mon Jan 17 22:09:27 GMT 2022","181","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
