"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 18 01:47:30 GMT 2022","Tue Jan 18 01:47:31 GMT 2022","533","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Tue Jan 18 01:53:15 GMT 2022","Tue Jan 18 01:53:26 GMT 2022","10550","","com.example.AuthenticationTest","","com.example.AuthenticationTest","unknownUserLogin","Unknown user login",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Tue Jan 18 01:53:35 GMT 2022","Tue Jan 18 01:53:49 GMT 2022","13667","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","4","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Tue Jan 18 01:47:31 GMT 2022","Tue Jan 18 01:47:31 GMT 2022","33","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 01:47:31 GMT 2022","Tue Jan 18 01:47:31 GMT 2022","10","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 01:47:16 GMT 2022","Tue Jan 18 01:47:18 GMT 2022","1931","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","6","","App","","App","opening editor","opening editor",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Tue Jan 18 01:47:31 GMT 2022","Tue Jan 18 01:47:31 GMT 2022","14","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Tue Jan 18 01:47:24 GMT 2022","Tue Jan 18 01:47:24 GMT 2022","27","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Tue Jan 18 01:51:19 GMT 2022","Tue Jan 18 01:51:20 GMT 2022","446","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","4","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Tue Jan 18 01:45:37 GMT 2022","Tue Jan 18 01:45:37 GMT 2022","1","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Tue Jan 18 01:46:55 GMT 2022","Tue Jan 18 01:47:13 GMT 2022","17351","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Tue Jan 18 01:47:22 GMT 2022","Tue Jan 18 01:47:24 GMT 2022","1902","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Tue Jan 18 01:51:19 GMT 2022","Tue Jan 18 01:51:19 GMT 2022","422","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Tue Jan 18 01:46:55 GMT 2022","Tue Jan 18 01:46:55 GMT 2022","34","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Tue Jan 18 01:53:28 GMT 2022","Tue Jan 18 01:53:29 GMT 2022","1637","","com.example.AuthenticationTest","","com.example.AuthenticationTest","userRegistersTwice","User can't register twice",""
"passed","Tue Jan 18 01:45:35 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","22","","App","","App","initial render","initial render",""
"passed","Tue Jan 18 01:47:24 GMT 2022","Tue Jan 18 01:47:24 GMT 2022","13","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","0","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Tue Jan 18 01:45:37 GMT 2022","Tue Jan 18 01:45:37 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Tue Jan 18 01:47:13 GMT 2022","Tue Jan 18 01:47:14 GMT 2022","1945","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Tue Jan 18 01:45:37 GMT 2022","Tue Jan 18 01:45:37 GMT 2022","3","","Main window","","Main window","successful login","successful login",""
"passed","Tue Jan 18 01:51:21 GMT 2022","Tue Jan 18 01:51:21 GMT 2022","622","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Tue Jan 18 01:45:37 GMT 2022","Tue Jan 18 01:45:37 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Tue Jan 18 01:53:26 GMT 2022","Tue Jan 18 01:53:28 GMT 2022","1723","","com.example.AuthenticationTest","","com.example.AuthenticationTest","wrongPasswordLogin","Registered user can't use wrong password",""
"passed","Tue Jan 18 01:46:55 GMT 2022","Tue Jan 18 01:46:55 GMT 2022","132","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Tue Jan 18 01:47:14 GMT 2022","Tue Jan 18 01:47:16 GMT 2022","1985","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Tue Jan 18 01:47:18 GMT 2022","Tue Jan 18 01:47:20 GMT 2022","1964","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Tue Jan 18 01:47:31 GMT 2022","Tue Jan 18 01:47:31 GMT 2022","18","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 01:53:49 GMT 2022","Tue Jan 18 01:53:50 GMT 2022","1722","","com.example.PostTest","","com.example.PostTest","emptyNewUser","New user has empty mailboxes",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Tue Jan 18 01:51:09 GMT 2022","Tue Jan 18 01:51:12 GMT 2022","2521","","e2e/app.spec.js","","","","Empty new user",""
"passed","Tue Jan 18 01:45:37 GMT 2022","Tue Jan 18 01:45:37 GMT 2022","9","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2","","EmailList","","EmailList","selection","selection",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","7","","App","","App","updating mailboxes after write","updating mailboxes after write",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","1","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Tue Jan 18 01:47:20 GMT 2022","Tue Jan 18 01:47:22 GMT 2022","2080","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Tue Jan 18 01:45:36 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","0","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Tue Jan 18 01:51:20 GMT 2022","Tue Jan 18 01:51:20 GMT 2022","672","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Tue Jan 18 01:51:20 GMT 2022","Tue Jan 18 01:51:21 GMT 2022","622","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
