"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 01:09:57 GMT 2022","Thu Jan 20 01:09:57 GMT 2022","36","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","3","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Thu Jan 20 01:10:31 GMT 2022","Thu Jan 20 01:10:31 GMT 2022","31","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","4","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","1","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Thu Jan 20 01:10:24 GMT 2022","Thu Jan 20 01:10:26 GMT 2022","2116","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","1","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","2","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Thu Jan 20 01:10:29 GMT 2022","Thu Jan 20 01:10:31 GMT 2022","2225","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","3","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Thu Jan 20 01:16:15 GMT 2022","Thu Jan 20 01:16:16 GMT 2022","1458","","com.example.AuthenticationTest","","com.example.AuthenticationTest","userRegistersTwice","User can't register twice",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Thu Jan 20 01:10:39 GMT 2022","Thu Jan 20 01:10:39 GMT 2022","146","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","3","","App","","App","selecting email","selecting email",""
"passed","Thu Jan 20 01:10:26 GMT 2022","Thu Jan 20 01:10:29 GMT 2022","2304","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Thu Jan 20 01:09:54 GMT 2022","Thu Jan 20 01:09:56 GMT 2022","2568","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Thu Jan 20 01:10:31 GMT 2022","Thu Jan 20 01:10:31 GMT 2022","45","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Thu Jan 20 01:10:39 GMT 2022","Thu Jan 20 01:10:39 GMT 2022","10","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Thu Jan 20 01:14:06 GMT 2022","Thu Jan 20 01:14:08 GMT 2022","1752","","e2e/a11y.spec.js","A11y","","","Login page",""
"passed","Thu Jan 20 01:16:17 GMT 2022","Thu Jan 20 01:16:19 GMT 2022","1639","","com.example.AuthenticationTest","","com.example.AuthenticationTest","newUserLogin","Registered user can login",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","0","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Thu Jan 20 01:14:16 GMT 2022","Thu Jan 20 01:14:17 GMT 2022","375","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","4","","App","","App","opening editor","opening editor",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","6","","App","","App","updating mailboxes after write","updating mailboxes after write",""
"passed","Thu Jan 20 01:14:08 GMT 2022","Thu Jan 20 01:14:09 GMT 2022","860","","e2e/a11y.spec.js","A11y","","","App page",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","2","","Main window","","Main window","initial login page","initial login page",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","3","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Thu Jan 20 01:14:09 GMT 2022","Thu Jan 20 01:14:11 GMT 2022","1209","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","8","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Thu Jan 20 01:08:22 GMT 2022","Thu Jan 20 01:08:22 GMT 2022","4","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Thu Jan 20 01:10:17 GMT 2022","Thu Jan 20 01:10:20 GMT 2022","2290","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Thu Jan 20 01:16:05 GMT 2022","Thu Jan 20 01:16:13 GMT 2022","8140","","com.example.AuthenticationTest","","com.example.AuthenticationTest","unknownUserLogin","Unknown user login",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","2","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Thu Jan 20 01:10:39 GMT 2022","Thu Jan 20 01:10:39 GMT 2022","19","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Thu Jan 20 01:08:23 GMT 2022","Thu Jan 20 01:08:23 GMT 2022","1","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
