"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Thu Jan 20 01:04:23 GMT 2022","Thu Jan 20 01:04:23 GMT 2022","524","","com.example.AuthenticationTest","","com.example.AuthenticationTest","registerUnknownUser","New user could register",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Thu Jan 20 01:02:55 GMT 2022","Thu Jan 20 01:02:56 GMT 2022","693","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Thu Jan 20 00:57:54 GMT 2022","Thu Jan 20 00:57:54 GMT 2022","3","","EmailList","","EmailList","selection","selection",""
"passed","Thu Jan 20 01:02:54 GMT 2022","Thu Jan 20 01:02:54 GMT 2022","403","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","4","","App","","App","selecting email","selecting email",""
"passed","Thu Jan 20 01:02:47 GMT 2022","Thu Jan 20 01:02:48 GMT 2022","1299","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","4","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Thu Jan 20 00:58:28 GMT 2022","Thu Jan 20 00:58:28 GMT 2022","106","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Thu Jan 20 00:57:54 GMT 2022","Thu Jan 20 00:57:54 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Thu Jan 20 00:57:54 GMT 2022","Thu Jan 20 00:57:54 GMT 2022","2","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","2","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Thu Jan 20 00:58:13 GMT 2022","Thu Jan 20 00:58:14 GMT 2022","1821","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Thu Jan 20 00:58:16 GMT 2022","Thu Jan 20 00:58:18 GMT 2022","1787","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Thu Jan 20 00:58:27 GMT 2022","Thu Jan 20 00:58:27 GMT 2022","5","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Thu Jan 20 00:57:54 GMT 2022","Thu Jan 20 00:57:54 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Thu Jan 20 00:57:54 GMT 2022","Thu Jan 20 00:57:54 GMT 2022","3","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Thu Jan 20 01:02:45 GMT 2022","Thu Jan 20 01:02:46 GMT 2022","919","","e2e/a11y.spec.js","A11y","","","App page",""
"passed","Thu Jan 20 00:58:27 GMT 2022","Thu Jan 20 00:58:27 GMT 2022","442","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Thu Jan 20 00:58:22 GMT 2022","Thu Jan 20 00:58:22 GMT 2022","10","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Thu Jan 20 01:04:38 GMT 2022","Thu Jan 20 01:04:39 GMT 2022","1138","","com.example.PostTest","","com.example.PostTest","emptyNewUser","New user has empty mailboxes",""
"passed","Thu Jan 20 00:58:27 GMT 2022","Thu Jan 20 00:58:27 GMT 2022","24","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","4","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Thu Jan 20 01:02:54 GMT 2022","Thu Jan 20 01:02:55 GMT 2022","696","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Thu Jan 20 01:04:20 GMT 2022","Thu Jan 20 01:04:21 GMT 2022","1595","","com.example.AuthenticationTest","","com.example.AuthenticationTest","wrongPasswordLogin","Registered user can't use wrong password",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","5","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Thu Jan 20 00:57:52 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","24","","App","","App","initial render","initial render",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Thu Jan 20 00:57:53 GMT 2022","Thu Jan 20 00:57:53 GMT 2022","12","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
