"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 18 00:00:19 GMT 2022","Tue Jan 18 00:00:19 GMT 2022","32","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 00:04:32 GMT 2022","Tue Jan 18 00:04:33 GMT 2022","683","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Tue Jan 18 00:06:01 GMT 2022","Tue Jan 18 00:06:02 GMT 2022","1185","","com.example.PostTest","","com.example.PostTest","emptyNewUser","New user has empty mailboxes",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Tue Jan 18 00:00:09 GMT 2022","Tue Jan 18 00:00:11 GMT 2022","2164","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Tue Jan 18 00:00:19 GMT 2022","Tue Jan 18 00:00:19 GMT 2022","17","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 00:00:20 GMT 2022","Tue Jan 18 00:00:20 GMT 2022","152","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","19","","App","","App","initial render","initial render",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","4","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Tue Jan 18 00:00:19 GMT 2022","Tue Jan 18 00:00:19 GMT 2022","21","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","3","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Tue Jan 18 00:05:46 GMT 2022","Tue Jan 18 00:05:48 GMT 2022","1480","","com.example.AuthenticationTest","","com.example.AuthenticationTest","newUserLogin","Registered user can login",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","8","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Tue Jan 18 00:05:44 GMT 2022","Tue Jan 18 00:05:46 GMT 2022","1621","","com.example.AuthenticationTest","","com.example.AuthenticationTest","userRegistersTwice","User can't register twice",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","1","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Mon Jan 17 23:59:37 GMT 2022","Mon Jan 17 23:59:40 GMT 2022","2488","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Tue Jan 18 00:05:48 GMT 2022","Tue Jan 18 00:05:50 GMT 2022","2298","","com.example.PostTest","","com.example.PostTest","newUserSendsEmail","New user sends email",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","2","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","3","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Tue Jan 18 00:00:20 GMT 2022","Tue Jan 18 00:00:20 GMT 2022","7","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Tue Jan 18 00:00:11 GMT 2022","Tue Jan 18 00:00:11 GMT 2022","53","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","1","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Mon Jan 17 23:59:58 GMT 2022","Tue Jan 18 00:00:00 GMT 2022","2437","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Tue Jan 18 00:00:20 GMT 2022","Tue Jan 18 00:00:20 GMT 2022","82","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Tue Jan 18 00:05:43 GMT 2022","Tue Jan 18 00:05:44 GMT 2022","1572","","com.example.AuthenticationTest","","com.example.AuthenticationTest","wrongPasswordLogin","Registered user can't use wrong password",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","1","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","2","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","1","","EmailList","","EmailList","selection","selection",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","7","","App","","App","updating mailboxes after write","updating mailboxes after write",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Tue Jan 18 00:05:36 GMT 2022","Tue Jan 18 00:05:43 GMT 2022","6691","","com.example.AuthenticationTest","","com.example.AuthenticationTest","unknownUserLogin","Unknown user login",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Tue Jan 18 00:05:50 GMT 2022","Tue Jan 18 00:06:01 GMT 2022","10475","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Tue Jan 18 00:04:25 GMT 2022","Tue Jan 18 00:04:31 GMT 2022","5886","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Tue Jan 18 00:00:02 GMT 2022","Tue Jan 18 00:00:05 GMT 2022","2236","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Tue Jan 18 00:04:33 GMT 2022","Tue Jan 18 00:04:34 GMT 2022","677","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Tue Jan 18 00:00:05 GMT 2022","Tue Jan 18 00:00:07 GMT 2022","2155","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 23:58:22 GMT 2022","Mon Jan 17 23:58:22 GMT 2022","9","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Tue Jan 18 00:04:31 GMT 2022","Tue Jan 18 00:04:32 GMT 2022","468","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Tue Jan 18 00:04:31 GMT 2022","Tue Jan 18 00:04:31 GMT 2022","405","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Tue Jan 18 00:00:07 GMT 2022","Tue Jan 18 00:00:09 GMT 2022","2374","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","4","","App","","App","opening editor","opening editor",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","0","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Tue Jan 18 00:00:18 GMT 2022","Tue Jan 18 00:00:19 GMT 2022","783","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 00:04:23 GMT 2022","Tue Jan 18 00:04:25 GMT 2022","1373","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Mon Jan 17 23:59:40 GMT 2022","Mon Jan 17 23:59:58 GMT 2022","17801","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Tue Jan 18 00:04:19 GMT 2022","Tue Jan 18 00:04:23 GMT 2022","4412","","e2e/app.spec.js","","","","Empty new user",""
"passed","Mon Jan 17 23:58:21 GMT 2022","Mon Jan 17 23:58:21 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
