"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","6","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Sun Jan 16 04:45:25 GMT 2022","Sun Jan 16 04:45:25 GMT 2022","28","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Sun Jan 16 04:49:15 GMT 2022","Sun Jan 16 04:49:18 GMT 2022","3400","","e2e/app.spec.js","","","","Empty new user",""
"passed","Sun Jan 16 04:45:25 GMT 2022","Sun Jan 16 04:45:25 GMT 2022","7","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Sun Jan 16 04:45:11 GMT 2022","Sun Jan 16 04:45:13 GMT 2022","1992","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Sun Jan 16 04:44:50 GMT 2022","Sun Jan 16 04:44:50 GMT 2022","45","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Sun Jan 16 04:45:19 GMT 2022","Sun Jan 16 04:45:19 GMT 2022","26","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","1","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Sun Jan 16 04:45:26 GMT 2022","Sun Jan 16 04:45:26 GMT 2022","5","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Sun Jan 16 04:44:51 GMT 2022","Sun Jan 16 04:45:07 GMT 2022","16108","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","2","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","4","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Sun Jan 16 04:45:15 GMT 2022","Sun Jan 16 04:45:17 GMT 2022","1994","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","4","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","1","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","4","","App","","App","selecting email","selecting email",""
"passed","Sun Jan 16 04:45:25 GMT 2022","Sun Jan 16 04:45:25 GMT 2022","17","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","5","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Sun Jan 16 04:45:26 GMT 2022","Sun Jan 16 04:45:26 GMT 2022","85","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Sun Jan 16 04:44:48 GMT 2022","Sun Jan 16 04:44:50 GMT 2022","2225","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","3","","EmailList","","EmailList","selection","selection",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","4","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Sun Jan 16 04:49:19 GMT 2022","Sun Jan 16 04:49:25 GMT 2022","5830","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Sun Jan 16 04:45:07 GMT 2022","Sun Jan 16 04:45:09 GMT 2022","2027","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Sun Jan 16 04:45:24 GMT 2022","Sun Jan 16 04:45:25 GMT 2022","733","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Sun Jan 16 04:45:17 GMT 2022","Sun Jan 16 04:45:19 GMT 2022","1940","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Sun Jan 16 04:49:25 GMT 2022","Sun Jan 16 04:49:26 GMT 2022","401","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Sun Jan 16 04:45:26 GMT 2022","Sun Jan 16 04:45:26 GMT 2022","201","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Sun Jan 16 04:49:27 GMT 2022","Sun Jan 16 04:49:27 GMT 2022","625","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Sun Jan 16 04:45:09 GMT 2022","Sun Jan 16 04:45:11 GMT 2022","1987","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Sun Jan 16 04:45:19 GMT 2022","Sun Jan 16 04:45:19 GMT 2022","40","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Sun Jan 16 04:49:26 GMT 2022","Sun Jan 16 04:49:26 GMT 2022","452","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Sun Jan 16 04:43:54 GMT 2022","Sun Jan 16 04:43:54 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Sun Jan 16 04:49:26 GMT 2022","Sun Jan 16 04:49:27 GMT 2022","650","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Sun Jan 16 04:43:55 GMT 2022","Sun Jan 16 04:43:55 GMT 2022","10","","EmailDetails","","EmailDetails","render email","render email",""
