"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 18 00:07:07 GMT 2022","Tue Jan 18 00:07:09 GMT 2022","2148","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Tue Jan 18 00:10:35 GMT 2022","Tue Jan 18 00:10:36 GMT 2022","557","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Tue Jan 18 00:06:38 GMT 2022","Tue Jan 18 00:06:40 GMT 2022","2321","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Tue Jan 18 00:14:52 GMT 2022","Tue Jan 18 00:15:07 GMT 2022","14732","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Tue Jan 18 00:14:31 GMT 2022","Tue Jan 18 00:14:42 GMT 2022","10351","","com.example.AuthenticationTest","","com.example.AuthenticationTest","unknownUserLogin","Unknown user login",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","4","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","10","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Tue Jan 18 00:10:29 GMT 2022","Tue Jan 18 00:10:34 GMT 2022","5488","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","1","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Tue Jan 18 00:07:04 GMT 2022","Tue Jan 18 00:07:07 GMT 2022","2185","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Tue Jan 18 00:07:20 GMT 2022","Tue Jan 18 00:07:20 GMT 2022","19","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 00:07:09 GMT 2022","Tue Jan 18 00:07:11 GMT 2022","2614","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Tue Jan 18 00:10:35 GMT 2022","Tue Jan 18 00:10:35 GMT 2022","395","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","20","","App","","App","initial render","initial render",""
"passed","Tue Jan 18 00:07:14 GMT 2022","Tue Jan 18 00:07:14 GMT 2022","58","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Tue Jan 18 00:10:36 GMT 2022","Tue Jan 18 00:10:36 GMT 2022","510","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","3","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Tue Jan 18 00:14:46 GMT 2022","Tue Jan 18 00:14:47 GMT 2022","1078","","com.example.AuthenticationTest","","com.example.AuthenticationTest","registerUnknownUser","New user could register",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","0","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Tue Jan 18 00:07:20 GMT 2022","Tue Jan 18 00:07:20 GMT 2022","163","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Tue Jan 18 00:07:14 GMT 2022","Tue Jan 18 00:07:14 GMT 2022","30","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","1","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","5","","App","","App","opening editor","opening editor",""
"passed","Tue Jan 18 00:10:36 GMT 2022","Tue Jan 18 00:10:37 GMT 2022","539","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","2","","Main window","","Main window","initial login page","initial login page",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","4","","App","","App","selecting email","selecting email",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","1","","EmailList","","EmailList","selection","selection",""
"passed","Tue Jan 18 00:15:07 GMT 2022","Tue Jan 18 00:15:09 GMT 2022","1835","","com.example.PostTest","","com.example.PostTest","emptyNewUser","New user has empty mailboxes",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","1","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Tue Jan 18 00:07:20 GMT 2022","Tue Jan 18 00:07:20 GMT 2022","97","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Tue Jan 18 00:07:20 GMT 2022","Tue Jan 18 00:07:20 GMT 2022","13","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 00:06:40 GMT 2022","Tue Jan 18 00:07:00 GMT 2022","19285","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","3","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","0","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Tue Jan 18 00:06:40 GMT 2022","Tue Jan 18 00:06:40 GMT 2022","154","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Tue Jan 18 00:07:02 GMT 2022","Tue Jan 18 00:07:04 GMT 2022","2299","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Tue Jan 18 00:07:20 GMT 2022","Tue Jan 18 00:07:20 GMT 2022","5","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Tue Jan 18 00:10:26 GMT 2022","Tue Jan 18 00:10:28 GMT 2022","1640","","e2e/app.spec.js","","","","Empty new user",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","1","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Tue Jan 18 00:05:10 GMT 2022","Tue Jan 18 00:05:10 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Tue Jan 18 00:05:09 GMT 2022","Tue Jan 18 00:05:09 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
