"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","3","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","1","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 22:31:38 GMT 2022","Mon Jan 17 22:31:38 GMT 2022","4","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Mon Jan 17 22:31:36 GMT 2022","Mon Jan 17 22:31:36 GMT 2022","5","","App","","App","opening editor","opening editor",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","11","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 22:33:20 GMT 2022","Mon Jan 17 22:33:22 GMT 2022","1956","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 22:31:38 GMT 2022","Mon Jan 17 22:31:38 GMT 2022","3","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Mon Jan 17 22:33:26 GMT 2022","Mon Jan 17 22:33:26 GMT 2022","21","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:31:36 GMT 2022","Mon Jan 17 22:31:36 GMT 2022","25","","App","","App","initial render","initial render",""
"passed","Mon Jan 17 22:31:38 GMT 2022","Mon Jan 17 22:31:38 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 22:33:31 GMT 2022","Mon Jan 17 22:33:31 GMT 2022","29","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:31:36 GMT 2022","Mon Jan 17 22:31:36 GMT 2022","5","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Mon Jan 17 22:37:59 GMT 2022","Mon Jan 17 22:37:59 GMT 2022","735","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Mon Jan 17 22:37:58 GMT 2022","Mon Jan 17 22:37:58 GMT 2022","515","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","1","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 22:38:00 GMT 2022","Mon Jan 17 22:38:01 GMT 2022","733","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","3","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Mon Jan 17 22:31:38 GMT 2022","Mon Jan 17 22:31:38 GMT 2022","4","","Main window","","Main window","successful login","successful login",""
"passed","Mon Jan 17 22:33:31 GMT 2022","Mon Jan 17 22:33:31 GMT 2022","9","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:33:31 GMT 2022","Mon Jan 17 22:33:31 GMT 2022","17","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Mon Jan 17 22:33:32 GMT 2022","Mon Jan 17 22:33:32 GMT 2022","130","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","5","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","4","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Mon Jan 17 22:33:32 GMT 2022","Mon Jan 17 22:33:32 GMT 2022","68","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Mon Jan 17 22:33:31 GMT 2022","Mon Jan 17 22:33:31 GMT 2022","477","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:37:46 GMT 2022","Mon Jan 17 22:37:50 GMT 2022","4370","","e2e/app.spec.js","","","","Empty new user",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Mon Jan 17 22:37:50 GMT 2022","Mon Jan 17 22:37:52 GMT 2022","1363","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Mon Jan 17 22:32:55 GMT 2022","Mon Jan 17 22:32:55 GMT 2022","167","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 22:33:32 GMT 2022","Mon Jan 17 22:33:32 GMT 2022","7","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","10","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Mon Jan 17 22:33:24 GMT 2022","Mon Jan 17 22:33:26 GMT 2022","1957","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Mon Jan 17 22:33:14 GMT 2022","Mon Jan 17 22:33:16 GMT 2022","1979","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","1","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Mon Jan 17 22:33:16 GMT 2022","Mon Jan 17 22:33:18 GMT 2022","2061","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Mon Jan 17 22:31:37 GMT 2022","Mon Jan 17 22:31:37 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Mon Jan 17 22:37:59 GMT 2022","Mon Jan 17 22:38:00 GMT 2022","765","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 22:31:36 GMT 2022","Mon Jan 17 22:31:36 GMT 2022","4","","App","","App","selecting email","selecting email",""
"passed","Mon Jan 17 22:33:26 GMT 2022","Mon Jan 17 22:33:26 GMT 2022","35","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
