"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 16 04:34:51 GMT 2022","Sun Jan 16 04:34:51 GMT 2022","9","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Sun Jan 16 04:36:20 GMT 2022","Sun Jan 16 04:36:22 GMT 2022","1861","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Sun Jan 16 04:36:18 GMT 2022","Sun Jan 16 04:36:20 GMT 2022","2033","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","1","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","1","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Sun Jan 16 04:34:51 GMT 2022","Sun Jan 16 04:34:51 GMT 2022","3","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Sun Jan 16 04:34:51 GMT 2022","Sun Jan 16 04:34:51 GMT 2022","1","","EmailList","","EmailList","empty list","empty list",""
"passed","Sun Jan 16 04:36:14 GMT 2022","Sun Jan 16 04:36:16 GMT 2022","2084","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Sun Jan 16 04:36:31 GMT 2022","Sun Jan 16 04:36:32 GMT 2022","631","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","5","","App","","App","opening editor","opening editor",""
"passed","Sun Jan 16 04:35:59 GMT 2022","Sun Jan 16 04:35:59 GMT 2022","195","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","7","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Sun Jan 16 04:34:50 GMT 2022","Sun Jan 16 04:34:50 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Sun Jan 16 04:34:51 GMT 2022","Sun Jan 16 04:34:51 GMT 2022","3","","Main window","","Main window","successful login","successful login",""
