"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","8","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","19","","App","","App","initial render","initial render",""
"passed","Mon Jan 17 23:45:34 GMT 2022","Mon Jan 17 23:45:34 GMT 2022","691","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Mon Jan 17 23:44:56 GMT 2022","Mon Jan 17 23:44:56 GMT 2022","26","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","0","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
"passed","Mon Jan 17 23:44:54 GMT 2022","Mon Jan 17 23:44:56 GMT 2022","2364","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Mon Jan 17 23:50:59 GMT 2022","Mon Jan 17 23:51:12 GMT 2022","12744","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Mon Jan 17 23:50:45 GMT 2022","Mon Jan 17 23:50:51 GMT 2022","6697","","com.example.AuthenticationTest","","com.example.AuthenticationTest","unknownUserLogin","Unknown user login",""
"passed","Mon Jan 17 23:45:35 GMT 2022","Mon Jan 17 23:45:35 GMT 2022","117","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 23:49:38 GMT 2022","Mon Jan 17 23:49:39 GMT 2022","745","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Mon Jan 17 23:50:55 GMT 2022","Mon Jan 17 23:50:57 GMT 2022","1512","","com.example.AuthenticationTest","","com.example.AuthenticationTest","newUserLogin","Registered user can login",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","1","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 23:45:21 GMT 2022","Mon Jan 17 23:45:23 GMT 2022","2128","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","7","","App","","App","updating mailboxes after write","updating mailboxes after write",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","1","","EmailList","","EmailList","empty list","empty list",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","1","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","EmailList","","EmailList","selection","selection",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","1","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Mon Jan 17 23:49:40 GMT 2022","Mon Jan 17 23:49:40 GMT 2022","724","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","4","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Mon Jan 17 23:45:23 GMT 2022","Mon Jan 17 23:45:25 GMT 2022","2357","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Mon Jan 17 23:49:31 GMT 2022","Mon Jan 17 23:49:37 GMT 2022","6025","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Mon Jan 17 23:45:35 GMT 2022","Mon Jan 17 23:45:35 GMT 2022","22","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Mon Jan 17 23:49:37 GMT 2022","Mon Jan 17 23:49:38 GMT 2022","469","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","1","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","0","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Mon Jan 17 23:44:56 GMT 2022","Mon Jan 17 23:44:56 GMT 2022","151","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","2","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","3","","Main window","","Main window","successful login","successful login",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","3","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Mon Jan 17 23:45:34 GMT 2022","Mon Jan 17 23:45:34 GMT 2022","31","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 23:45:35 GMT 2022","Mon Jan 17 23:45:35 GMT 2022","131","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Mon Jan 17 23:49:30 GMT 2022","Mon Jan 17 23:49:31 GMT 2022","1394","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Mon Jan 17 23:50:53 GMT 2022","Mon Jan 17 23:50:54 GMT 2022","1365","","com.example.AuthenticationTest","","com.example.AuthenticationTest","userRegistersTwice","User can't register twice",""
"passed","Mon Jan 17 23:49:38 GMT 2022","Mon Jan 17 23:49:38 GMT 2022","498","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","9","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","3","","App","","App","selecting email","selecting email",""
"passed","Mon Jan 17 23:45:27 GMT 2022","Mon Jan 17 23:45:27 GMT 2022","56","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 23:45:35 GMT 2022","Mon Jan 17 23:45:35 GMT 2022","8","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 23:43:38 GMT 2022","Mon Jan 17 23:43:38 GMT 2022","4","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Mon Jan 17 23:50:51 GMT 2022","Mon Jan 17 23:50:53 GMT 2022","1396","","com.example.AuthenticationTest","","com.example.AuthenticationTest","wrongPasswordLogin","Registered user can't use wrong password",""
"passed","Mon Jan 17 23:49:39 GMT 2022","Mon Jan 17 23:49:40 GMT 2022","751","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Mon Jan 17 23:43:37 GMT 2022","Mon Jan 17 23:43:37 GMT 2022","4","","App","","App","opening editor","opening editor",""
