"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","1","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Mon Jan 17 22:42:29 GMT 2022","Mon Jan 17 22:42:30 GMT 2022","565","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:40:29 GMT 2022","Mon Jan 17 22:40:29 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Mon Jan 17 22:42:31 GMT 2022","Mon Jan 17 22:42:31 GMT 2022","81","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Mon Jan 17 22:40:27 GMT 2022","Mon Jan 17 22:40:27 GMT 2022","7","","App","","App","opening editor","opening editor",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","4","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Mon Jan 17 22:41:49 GMT 2022","Mon Jan 17 22:41:49 GMT 2022","41","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","0","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","0","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Mon Jan 17 22:46:12 GMT 2022","Mon Jan 17 22:46:13 GMT 2022","616","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","4","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Mon Jan 17 22:46:11 GMT 2022","Mon Jan 17 22:46:11 GMT 2022","465","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Mon Jan 17 22:41:46 GMT 2022","Mon Jan 17 22:41:49 GMT 2022","2797","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:46:12 GMT 2022","Mon Jan 17 22:46:12 GMT 2022","629","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 22:40:27 GMT 2022","Mon Jan 17 22:40:27 GMT 2022","5","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Mon Jan 17 22:42:09 GMT 2022","Mon Jan 17 22:42:11 GMT 2022","2334","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Mon Jan 17 22:42:30 GMT 2022","Mon Jan 17 22:42:30 GMT 2022","32","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","2","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Mon Jan 17 22:46:10 GMT 2022","Mon Jan 17 22:46:11 GMT 2022","449","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Mon Jan 17 22:42:23 GMT 2022","Mon Jan 17 22:42:23 GMT 2022","46","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","0","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","1","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","2","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 22:40:29 GMT 2022","Mon Jan 17 22:40:29 GMT 2022","3","","EmailList","","EmailList","selection","selection",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","8","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","5","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Mon Jan 17 22:41:49 GMT 2022","Mon Jan 17 22:42:09 GMT 2022","19752","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Mon Jan 17 22:46:00 GMT 2022","Mon Jan 17 22:46:03 GMT 2022","2753","","e2e/app.spec.js","","","","Empty new user",""
"passed","Mon Jan 17 22:46:11 GMT 2022","Mon Jan 17 22:46:12 GMT 2022","669","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Mon Jan 17 22:42:16 GMT 2022","Mon Jan 17 22:42:18 GMT 2022","2260","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 22:40:29 GMT 2022","Mon Jan 17 22:40:29 GMT 2022","3","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","1","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Mon Jan 17 22:42:30 GMT 2022","Mon Jan 17 22:42:30 GMT 2022","30","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:42:14 GMT 2022","Mon Jan 17 22:42:16 GMT 2022","2383","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","3","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Mon Jan 17 22:42:23 GMT 2022","Mon Jan 17 22:42:23 GMT 2022","44","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:42:18 GMT 2022","Mon Jan 17 22:42:21 GMT 2022","2449","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Mon Jan 17 22:40:29 GMT 2022","Mon Jan 17 22:40:29 GMT 2022","5","","Main window","","Main window","successful login","successful login",""
"passed","Mon Jan 17 22:46:05 GMT 2022","Mon Jan 17 22:46:10 GMT 2022","5636","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Mon Jan 17 22:40:29 GMT 2022","Mon Jan 17 22:40:29 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 22:40:27 GMT 2022","Mon Jan 17 22:40:27 GMT 2022","5","","App","","App","selecting email","selecting email",""
"passed","Mon Jan 17 22:40:28 GMT 2022","Mon Jan 17 22:40:28 GMT 2022","2","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
