"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","4","","App","","App","opening editor","opening editor",""
"passed","Tue Jan 18 01:49:40 GMT 2022","Tue Jan 18 01:49:41 GMT 2022","337","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Tue Jan 18 01:51:59 GMT 2022","Tue Jan 18 01:52:00 GMT 2022","1502","","com.example.AuthenticationTest","","com.example.AuthenticationTest","userRegistersTwice","User can't register twice",""
"passed","Tue Jan 18 01:45:45 GMT 2022","Tue Jan 18 01:45:46 GMT 2022","93","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Tue Jan 18 01:45:27 GMT 2022","Tue Jan 18 01:45:29 GMT 2022","1912","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Tue Jan 18 01:49:42 GMT 2022","Tue Jan 18 01:49:43 GMT 2022","554","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","1","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","4","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","1","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Tue Jan 18 01:44:01 GMT 2022","Tue Jan 18 01:44:01 GMT 2022","3","","Main window","","Main window","successful login","successful login",""
"passed","Tue Jan 18 01:49:41 GMT 2022","Tue Jan 18 01:49:41 GMT 2022","391","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Tue Jan 18 01:44:01 GMT 2022","Tue Jan 18 01:44:01 GMT 2022","2","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Tue Jan 18 01:44:01 GMT 2022","Tue Jan 18 01:44:01 GMT 2022","1","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Tue Jan 18 01:45:09 GMT 2022","Tue Jan 18 01:45:09 GMT 2022","24","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Tue Jan 18 01:45:34 GMT 2022","Tue Jan 18 01:45:36 GMT 2022","2034","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Tue Jan 18 01:44:01 GMT 2022","Tue Jan 18 01:44:01 GMT 2022","2","","EmailList","","EmailList","selection","selection",""
"passed","Tue Jan 18 01:52:05 GMT 2022","Tue Jan 18 01:52:19 GMT 2022","13206","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Tue Jan 18 01:45:38 GMT 2022","Tue Jan 18 01:45:39 GMT 2022","39","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","1","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Tue Jan 18 01:44:01 GMT 2022","Tue Jan 18 01:44:01 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Tue Jan 18 01:44:00 GMT 2022","Tue Jan 18 01:44:00 GMT 2022","6","","App","","App","updating mailboxes after write","updating mailboxes after write",""
